formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C18H14O3	[M + H]+	C18H15O3+	Shikimates and Phenylpropanoids	0.529	Diterpenoids	0.442	Arylnaphthalene and aryltetralin lignans	0.211	Benzenoids	1.000	Naphthalenes	0.888					Naphthalenes	0.888	Organic compounds; Organoheterocyclic compounds; Naphthalenes; Alkyl aryl ethers; Anisoles; Ethers; Benzodioxoles; Organooxygen compounds; Acetals; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	279.101	535	8.922	803427666990922939	803421805593663767	2810	
1	C18H14O3	[M + H]+	C18H15O3+	Shikimates and Phenylpropanoids	0.529	Diterpenoids	0.442	Arylnaphthalene and aryltetralin lignans	0.211	Benzenoids	1.000	Naphthalenes	0.888					Naphthalenes	0.888	Organic compounds; Organoheterocyclic compounds; Naphthalenes; Alkyl aryl ethers; Anisoles; Ethers; Benzodioxoles; Organooxygen compounds; Acetals; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	279.101	535	8.922	803427764919533022	803421237658147071	2810	
1	C10H18N6O4	[M + H]+	C10H19N6O4+	Carbohydrates	0.622	Nucleosides	0.676	Purine nucleosides	0.339	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.947	Tertiary amines	0.589	Dialkylarylamines	0.574	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Aminotriazines; Amines; Primary amines; Tertiary amines; Tertiary alkylarylamines; Dialkylarylamines; Organic oxides; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	287.146	536	8.933	803427660959513698	803421237695895811	2785	
1	C10H18N6O4	[M + H]+	C10H19N6O4+	Carbohydrates	0.622	Nucleosides	0.676	Purine nucleosides	0.339	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.947	Tertiary amines	0.589	Dialkylarylamines	0.574	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Aminotriazines; Amines; Primary amines; Tertiary amines; Tertiary alkylarylamines; Dialkylarylamines; Organic oxides; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	287.146	536	8.933	803427715170893143	803421805631412507	2785	
1	C23H24O13	[M + Na]+	C23H24NaO13+	Shikimates and Phenylpropanoids	1.000	Flavonoids	0.998	Flavonols	0.979	Phenylpropanoids and polyketides	0.999	Flavonoids	0.993	Flavonoid glycosides	0.986	Flavonoid O-glycosides	0.984	Flavonoid-3-O-glycosides	0.881	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-methylated flavonoids; 3'-O-methylated flavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	531.111	536	8.940	803427654152158228	803421805664966943	2798	
1	C23H24O13	[M + Na]+	C23H24NaO13+	Shikimates and Phenylpropanoids	1.000	Flavonoids	0.998	Flavonols	0.979	Phenylpropanoids and polyketides	0.999	Flavonoids	0.993	Flavonoid glycosides	0.986	Flavonoid O-glycosides	0.984	Flavonoid-3-O-glycosides	0.881	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-methylated flavonoids; 3'-O-methylated flavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	531.111	536	8.940	803427670988094685	803421237729450247	2798	
1	C20H18O10	[M + Na]+	C20H18NaO10+	Shikimates and Phenylpropanoids	1.000	Flavonoids	0.999	Flavonols	0.727	Phenylpropanoids and polyketides	0.992	Flavonoids	0.995	Flavonoid glycosides	0.983	Flavonoid O-glycosides	0.990	Flavonoid-3-O-glycosides	0.931	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	441.079	536	8.941	803427637945367439	803421237767198987	2867	
1	C20H18O10	[M + Na]+	C20H18NaO10+	Shikimates and Phenylpropanoids	1.000	Flavonoids	0.999	Flavonols	0.727	Phenylpropanoids and polyketides	0.992	Flavonoids	0.995	Flavonoid glycosides	0.983	Flavonoid O-glycosides	0.990	Flavonoid-3-O-glycosides	0.931	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	441.079	536	8.941	803427644220046257	803421805702715683	2867	
1	C17H12O8	[M + H]+	C17H13O8+	Shikimates and Phenylpropanoids	0.922	Coumarins	0.490	Flavonols	0.214	Organoheterocyclic compounds	0.990	Benzopyrans	0.963	1-benzopyrans	0.952	Chromones	0.797	Chromones	0.797	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Phenol ethers; Benzenoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	345.060	537	8.944	803427650998041576	803421805740464423	2903	
1	C17H12O8	[M + H]+	C17H13O8+	Shikimates and Phenylpropanoids	0.922	Coumarins	0.490	Flavonols	0.214	Organoheterocyclic compounds	0.990	Benzopyrans	0.963	1-benzopyrans	0.952	Chromones	0.797	Chromones	0.797	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Phenol ethers; Benzenoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	345.060	537	8.944	803427770590232076	803421237800753423	2903	
1	C12H12O8	[M + H]+	C12H13O8+	Shikimates and Phenylpropanoids	0.918	Phenolic acids (C6-C1)	0.972	Gallotannins	0.809	Benzenoids	0.991	Benzene and substituted derivatives	0.990	Benzoic acids and derivatives	0.985	Hydroxybenzoic acid derivatives	0.891	Galloyl esters	0.950	Organic compounds; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Pyrogallols and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Benzenetriols and derivatives; Benzoic acid esters; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; Galloyl esters; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; m-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Chemical entities	285.060	537	8.946	803427630634695534	803421237872056599	2821	
1	C12H12O8	[M + H]+	C12H13O8+	Shikimates and Phenylpropanoids	0.918	Phenolic acids (C6-C1)	0.972	Gallotannins	0.809	Benzenoids	0.991	Benzene and substituted derivatives	0.990	Benzoic acids and derivatives	0.985	Hydroxybenzoic acid derivatives	0.891	Galloyl esters	0.950	Organic compounds; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Pyrogallols and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Benzenetriols and derivatives; Benzoic acid esters; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; Galloyl esters; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; m-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Chemical entities	285.060	537	8.946	803427773312335405	803421805811767599	2821	
1	C14H22N4O4	[M + K]+	C14H22KN4O4+	Amino acids and Peptides	0.923	Small peptides	0.902	Dipeptides	0.501	Organic acids and derivatives	0.969	Carboxylic acids and derivatives	0.907	Amino acids, peptides, and analogues	0.841	Amino acids and derivatives	0.833	Alpha amino acids and derivatives	0.579	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	349.126	537	8.947	803427653250382847	803421237834307859	2787	
1	C14H22N4O4	[M + K]+	C14H22KN4O4+	Amino acids and Peptides	0.923	Small peptides	0.902	Dipeptides	0.501	Organic acids and derivatives	0.969	Carboxylic acids and derivatives	0.907	Amino acids, peptides, and analogues	0.841	Amino acids and derivatives	0.833	Alpha amino acids and derivatives	0.579	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	349.126	537	8.947	803427759194308030	803421805778213163	2787	
1	C31H38O17	[M + Na]+	C31H38NaO17+	Terpenoids	0.908	Monoterpenoids	0.849	Iridoids monoterpenoids	0.356	Lipids and lipid-like molecules	0.993	Prenol lipids	0.728	Terpene glycosides	0.858	Iridoid O-glycosides	0.698	Iridoid O-glycosides	0.698	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Aromatic monoterpenoids; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Ethers; Prenol lipids; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Coumaric acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Monosaccharides; Monoterpenoids; Bicyclic monoterpenoids; Iridoids and derivatives; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Hydroxycinnamic acid esters; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Vinylogous esters; Fatty Acyls; Organic oxides; Iridoid O-glycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	705.200	538	8.959	803427869475143802	803421238010468647	2775	
1	C31H38O17	[M + Na]+	C31H38NaO17+	Terpenoids	0.908	Monoterpenoids	0.849	Iridoids monoterpenoids	0.356	Lipids and lipid-like molecules	0.993	Prenol lipids	0.728	Terpene glycosides	0.858	Iridoid O-glycosides	0.698	Iridoid O-glycosides	0.698	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Aromatic monoterpenoids; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Ethers; Prenol lipids; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Coumaric acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Monosaccharides; Monoterpenoids; Bicyclic monoterpenoids; Iridoids and derivatives; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Hydroxycinnamic acid esters; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Vinylogous esters; Fatty Acyls; Organic oxides; Iridoid O-glycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	705.200	538	8.959	803428050778129092	803421805958568255	2775	
1	C17H14O8	[M + H]+	C17H15O8+	Shikimates and Phenylpropanoids	1.000	Flavonoids	0.996	Flavonols	0.976	Phenylpropanoids and polyketides	0.992	Flavonoids	0.981	O-methylated flavonoids	0.962	3'-O-methylated flavonoids	0.684	3'-O-methylated flavonoids	0.684	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonols; Flavones; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-methylated flavonoids; 3'-O-methylated flavonoids; 3-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	347.076	538	8.960	803427825074241428	803421238044023083	2797	
1	C17H14O8	[M + H]+	C17H15O8+	Shikimates and Phenylpropanoids	1.000	Flavonoids	0.996	Flavonols	0.976	Phenylpropanoids and polyketides	0.992	Flavonoids	0.981	O-methylated flavonoids	0.962	3'-O-methylated flavonoids	0.684	3'-O-methylated flavonoids	0.684	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonols; Flavones; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-methylated flavonoids; 3'-O-methylated flavonoids; 3-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	347.076	538	8.960	803427918812741942	803421805996316995	2797	
1	C22H22O12	[M + H]+	C22H23O12+	Shikimates and Phenylpropanoids	1.000	Flavonoids	0.998	Flavonols	0.960	Phenylpropanoids and polyketides	0.999	Flavonoids	0.995	Flavonoid glycosides	0.987	Flavonoid O-glycosides	0.984	Flavonoid-3-O-glycosides	0.841	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-methylated flavonoids; 3'-O-methylated flavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	479.118	538	8.961	803427880241922226	803421806034065735	2789	
