formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C20H30N2O11P2S	[M - H]-	C20H29N2O11P2S-	Carbohydrates	0.526	Amino acid glycosides	0.135	Glucosinolates	0.149	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.997	Monosaccharides	0.990	Hexoses	0.889	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Pyrroles; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Organic sulfuric acids and derivatives; Phosphate esters; Sulfuric acid monoesters; Diazines; Hexoses; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Oxanes; Glycosyl compounds; Hydropyrimidines; Thioglycosides; Substituted pyrroles; Polyols; Benzenoids; Indoles; Sulfuric acid esters; Alkyl sulfates; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	567.095	459	7.646	736165337833012698	736164204900984241	3216	
1	C18H24O8	[M - H]-	C18H23O8-	Shikimates and Phenylpropanoids	0.957	Phenylpropanoids (C6-C3)	1.000	Cinnamic acids and derivatives	1.000	Phenylpropanoids and polyketides	1.000	Cinnamic acids and derivatives	1.000	Hydroxycinnamic acids and derivatives	1.000	Coumaric acids and derivatives	1.000	Coumaric acids and derivatives	1.000	Organic compounds; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	367.139	459	7.651	736165320141434210	736164180037147969	3162	
1	C26H44O7Si4	[M - H]-	C26H43O7Si4-	Terpenoids	0.833	Sesquiterpenoids	0.466	Dimeric phloroglucinols	0.076	Benzenoids	0.559	Benzene and substituted derivatives	0.594					Benzene and substituted derivatives	0.594	Organic compounds; Lipids and lipid-like molecules; Ethers; Prenol lipids; Organic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Organometallic compounds; Carboxylic acids; Organometalloid compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Alkyl halides; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	579.207	461	7.685	736165405277435678	736164205718873596	3220	
1	C17H21NO10	[M - H]-	C17H20NO10-	Amino acids and Peptides	0.688	Phenylpropanoids (C6-C3)	0.680	Cyanogenic glycosides	0.420	Phenylpropanoids and polyketides	0.959	Cinnamic acids and derivatives	0.983	Hydroxycinnamic acids and derivatives	0.987	Coumaric acids and derivatives	0.967	Coumaric acids and derivatives	0.967	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	398.109	461	7.688	736165374071807032	736164184105623204	3219	
1	C20H22O8	[M - H]-	C20H21O8-	Shikimates and Phenylpropanoids	0.997	Phenylpropanoids (C6-C3)	0.988	Cinnamic acids and derivatives	0.980	Phenylpropanoids and polyketides	0.997	Cinnamic acids and derivatives	0.999	Hydroxycinnamic acids and derivatives	0.999	Coumaric acids and derivatives	0.999	Coumaric acids and derivatives	0.999	Organic compounds; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	389.123	462	7.699	736165344590037950	736164183270956638	3213	
1	C11H15NO5	[M - CH3 - H]-	C10H11NO5-	Alkaloids	0.818	Tyrosine alkaloids	0.862	Phenylethylamines	0.801	Organic acids and derivatives	0.993	Carboxylic acids and derivatives	0.996	Amino acids, peptides, and analogues	0.981	Amino acids and derivatives	0.981	Phenylalanine and derivatives	0.605	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Phenethylamines; Amphetamines and derivatives; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Aralkylamines; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	225.065	464	7.725	736165334112664354	736164154879710552	3252	
1	C13H17N7O3S2Se	[M - H]-	C13H16N7O3S2Se-	Amino acids and Peptides	0.953	β-lactams	0.228	Cephalosporins	0.090	Organic acids and derivatives	0.945	Carboxylic acids and derivatives	0.875	Amino acids, peptides, and analogues	0.637	Amino acids and derivatives	0.639	Amino acids and derivatives	0.639	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Thiazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Organometallic compounds; Carboxylic acid derivatives; Thioethers; Organometalloid compounds; Carbonyl compounds; Amines; Primary amines; Organoselenium compounds; 2,4-disubstituted thiazoles; Sulfenyl compounds; Dialkylthioethers; Alkylarylthioethers; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities	455.999	464	7.725	736165387535525637	736164192682975634	3253	
1	C9H8O4	[M - CO2 - H]-	C8H7O2-	Shikimates and Phenylpropanoids	0.991	Phenylpropanoids (C6-C3)	0.940	Cinnamic acids and derivatives	0.926	Phenylpropanoids and polyketides	0.910	Cinnamic acids and derivatives	0.725	Hydroxycinnamic acids and derivatives	0.694	Coumaric acids and derivatives	0.647	Coumaric acids and derivatives	0.647	Organic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Phenylpropanoic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	135.045	464	7.726	736165307076172889	736164137460764950	3255	
1	C17H14N2O6	[M - H]-	C17H13N2O6-	Shikimates and Phenylpropanoids	0.859	Phenylpropanoids (C6-C3)	0.988	Cinnamic acids and derivatives	0.960	Phenylpropanoids and polyketides	0.990	Cinnamic acids and derivatives	0.995	Hydroxycinnamic acids and derivatives	0.990	Coumaric acids and derivatives	0.989	Coumaric acids and derivatives	0.989	Organic compounds; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Organic nitro compounds; Carboxylic acids; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	341.076	464	7.726	736165309420789467	736164176954334259	3257	
1	C18H17Cl2N3O5	[M - H]-	C18H16Cl2N3O5-	Alkaloids	0.842	Nicotinic acid alkaloids	0.612	Pyridine alkaloids	0.611	Organic acids and derivatives	0.988	Carboxylic acids and derivatives	0.964	Amino acids, peptides, and analogues	0.590	Amino acids and derivatives	0.593	Amino acids and derivatives	0.593	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Halobenzenes; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Aryl chlorides; Carboxylic acid derivatives; Chlorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acid esters; Organochlorides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	424.049	464	7.726	736165377905401620	736164187469455302	3251	
1	C27H30N2O20	[M - H]-	C27H29N2O20-	Shikimates and Phenylpropanoids	0.786	Phenylpropanoids (C6-C3)	0.816	Cinnamic acids and derivatives	0.573	Phenylpropanoids and polyketides	0.999	Cinnamic acids and derivatives	1.000	Hydroxycinnamic acids and derivatives	0.999	Hydroxycinnamic acid esters	0.582	Hydroxycinnamic acid glycosides	0.936	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Tricarboxylic acids and derivatives; Oxanes; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydroxycinnamic acid esters; Hydroxycinnamic acid glycosides; O-cinnamoyl glycosides; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	701.132	464	7.726	736165300356895936	736164212568172628	3261	
1	C9H9O3	[M - H]-	C9H8O3-	Shikimates and Phenylpropanoids	0.607	Phenylpropanoids (C6-C3)	0.704	Cinnamic acids and derivatives	0.607	Phenylpropanoids and polyketides	0.152	Cinnamaldehydes	0.617					Cinnamaldehydes	0.617	Organic compounds; Cinnamaldehydes; Aldehydes; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	164.047	464	7.727	736165314856609339	736164142582010414	3268	
1	C11H12O5	[M - H]-	C11H11O5-	Shikimates and Phenylpropanoids	0.962	Phenylpropanoids (C6-C3)	0.998	Cinnamic acids and derivatives	0.997	Phenylpropanoids and polyketides	0.981	Cinnamic acids and derivatives	0.996	Hydroxycinnamic acids and derivatives	0.994	Coumaric acids and derivatives	0.995	Coumaric acids and derivatives	0.995	Organic compounds; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	223.061	464	7.727	736165296980480321	736164154011489559	3271	
1	C11H12O6	[M - H]-	C11H11O6-	Shikimates and Phenylpropanoids	0.372	Phenylpropanoids (C6-C3)	0.458	Cinnamic acids and derivatives	0.438	Organic acids and derivatives	0.988	Carboxylic acids and derivatives	0.971	Dicarboxylic acids and derivatives	0.515			Dicarboxylic acids and derivatives	0.515	Organic compounds; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Acetals; Carbonyl compounds; Methyl esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	239.056	464	7.727	736165338751565480	736164158084159053	3272	
1	C15H16O10	[M - H]-	C15H15O10-	Shikimates and Phenylpropanoids	0.893	Coumarins	0.500	Isocoumarins	0.533	Phenylpropanoids and polyketides	0.856	Cinnamic acids and derivatives	0.843	Hydroxycinnamic acids and derivatives	0.826	Coumaric acids and derivatives	0.801	Coumaric acids and derivatives	0.801	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Cinnamic acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acids; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Monosaccharides; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	355.066	464	7.727	736165401083130828	736164178988571879	3274	
1	C14H13N4O8Se	[M - CH3 - H]-	C13H9N4O8Se-	Carbohydrates	0.074	Nucleosides	0.167	Pyrimidine nucleosides	0.013	Benzenoids	0.999	Phenol ethers	0.977	Anisoles	0.932			Anisoles	0.932	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Organometallic compounds; Carboxylic acid derivatives; Carboxylic acid esters; Organometalloid compounds; Acetals; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Selenoethers; Benzenoids; Organoselenium compounds; Selenoxides; Selenonyl compounds; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	422.965	464	7.727	736165392195398452	736164187280711607	3275	
