formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C2H3N4O3PS	[M - H]-	C2H2N4O3PS-	Alkaloids	0.845	Histidine alkaloids	0.570	Imidazole alkaloids	0.573	Organosulfur compounds	0.740	Sulfonyls	0.516					Sulfonyls	0.516	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Sulfonyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	192.958	82	1.374	757860256395988543	757859812223348305	5006	
1	C2H2NO7P2S2	[M - H]-	C2HNO7P2S2-	Amino acids and Peptides	0.300	Small peptides	0.050	Aminoacids	0.084	Organic nitrogen compounds	0.886	Organonitrogen compounds	0.756					Organonitrogen compounds	0.756	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	276.867	83	1.376	757860261026502623	757859812361760347	5012	
1	C15H15O9	[M + CHO2 + H]-	C16H17O11-	Shikimates and Phenylpropanoids	0.999	Coumarins	0.998	Simple coumarins	0.991	Phenylpropanoids and polyketides	0.996	Coumarins and derivatives	0.997	Coumarin glycosides	0.992			Coumarin glycosides	0.992	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lactones; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Coumarins and derivatives; Ethers; Phenylpropanoids and polyketides; Primary alcohols; Organooxygen compounds; Pyranones and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Coumarin glycosides; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Benzenoids; Hydroxycoumarins; 7-hydroxycoumarins; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	385.077	94	1.567	757860265128534150	757859812626001519	5348	
1	C16H15N5O8	[M - H]-	C16H14N5O8-	Shikimates and Phenylpropanoids	0.994	Coumarins	0.589	Simple coumarins	0.336	Phenylpropanoids and polyketides	0.999	Cinnamic acids and derivatives	0.981	Hydroxycinnamic acids and derivatives	0.979	Coumaric acids and derivatives	0.944	Coumaric acids and derivatives	0.944	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Lactones; Coumaric acids and derivatives; Pyrimidines and pyrimidine derivatives; Pyrans; Alcohols and polyols; Phenols; Catechols; Coumarins and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Azoles; Cinnamic acids and derivatives; Pyranones and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzenediols; Diazines; Hydroxycinnamic acids and derivatives; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	404.083	94	1.567	757860277841475740	757859812693110388	5349	
1	C11H20N2O6S2	[M + Cl]-	C11H20ClN2O6S2-	Amino acids and Peptides	0.997	Small peptides	0.978	Aminoacids	0.629	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.999	Amino acids and derivatives	0.999	Cysteine and derivatives	0.757	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Carbonyl compounds; Organic disulfides; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Cysteine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	375.048	95	1.576	757860309852416007	757859812827328126	5366	
1	C15H18O9	[M - H]-	C15H17O9-	Shikimates and Phenylpropanoids	0.999	Phenylpropanoids (C6-C3)	0.996	Cinnamic acids and derivatives	0.997	Phenylpropanoids and polyketides	1.000	Cinnamic acids and derivatives	1.000	Hydroxycinnamic acids and derivatives	1.000	Hydroxycinnamic acid esters	0.275	Hydroxycinnamic acid glycosides	0.759	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Hydroxycinnamic acid glycosides; O-cinnamoyl glycosides; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	341.087	95	1.577	757860279473060922	757859812898631299	5369	
1	C15H18O9	[M + Cl]-	C15H18ClO9-	Shikimates and Phenylpropanoids	0.998	Phenylpropanoids (C6-C3)	0.991	Cinnamic acids and derivatives	0.991	Phenylpropanoids and polyketides	1.000	Cinnamic acids and derivatives	0.999	Hydroxycinnamic acids and derivatives	0.998	Hydroxycinnamic acid esters	0.259	Hydroxycinnamic acid glycosides	0.600	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Hydroxycinnamic acid glycosides; O-cinnamoyl glycosides; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	377.064	95	1.584	757860294958438971	757859812965740168	5375	
1	C13H24O9	[M - H]-	C13H23O9-	Terpenoids	0.249	Monoterpenoids	0.739	Disaccharides	0.554	Lipids and lipid-like molecules	0.922	Fatty Acyls	0.864	Fatty acyl glycosides	0.680	Fatty acyl glycosides of mono- and disaccharides	0.656	Fatty acyl glycosides of mono- and disaccharides	0.656	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	323.134	100	1.660	757860291502331349	757859813032849037	5393	
1	C15H28O10	[M + CH2O2 - H]-	C16H29O12-	Carbohydrates	0.150	Saccharides	0.405	Disaccharides	0.792	Lipids and lipid-like molecules	0.742	Fatty Acyls	0.788	Fatty acyl glycosides	0.796	Alkyl glycosides	0.806	Alkyl glycosides	0.806	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	413.166	104	1.726	757860279850548549	757859813099957906	5407	
1	C15H28O10	[M + Cl]-	C15H28ClO10-	Terpenoids	0.163	Monoterpenoids	0.511	Disaccharides	0.709	Organic oxygen compounds	0.999	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.999	Monosaccharides	0.670	Hexoses	0.610	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hexoses; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	403.137	104	1.727	757860275542996080	757859813167066775	5409	
1	C6H8O7	[M - H2O - H]-	C6H5O6-	Carbohydrates	0.958	Saccharides	0.973	Monosaccharides	0.961	Organic acids and derivatives	0.997	Hydroxy acids and derivatives	0.543					Hydroxy acids and derivatives	0.543	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	173.009	104	1.736	757860286909565950	757859813234175644	5414	
1	C13H16O9	[M - H]-	C13H15O9-	Shikimates and Phenylpropanoids	0.992	Phenolic acids (C6-C1)	0.997	Simple phenolic acids	0.989	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.999	Glycosyl compounds	0.854	Phenolic glycosides	0.967	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Salicylic acid and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Salicylic acids; Benzoic acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 4-alkoxyphenols; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	315.072	105	1.743	757860284669806336	757859813301284513	5420	
1	C13H16O8	[M - H]-	C13H15O8-	Shikimates and Phenylpropanoids	0.993	Phenolic acids (C6-C1)	0.999	Simple phenolic acids	0.998	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	1.000	Glycosyl compounds	0.988	Phenolic glycosides	0.995	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Benzoic acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Phenoxy compounds; Chemical entities	299.077	117	1.956	757860293960194321	757859813368393382	5468	
1	C13H16O9	[M - H]-	C13H15O9-	Shikimates and Phenylpropanoids	0.994	Phenolic acids (C6-C1)	0.997	Simple phenolic acids	0.983	Phenylpropanoids and polyketides	0.152	Tannins	0.420	Hydrolyzable tannins	0.523			Hydrolyzable tannins	0.523	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Phenols; Catechols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Salicylic acid and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Benzenediols; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Hydrolyzable tannins; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Benzoic acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; m-Hydroxybenzoic acid esters; Phenoxy compounds; Chemical entities	315.072	130	2.166	757860320132656516	757859813435502251	5492	
1	C8H10O6S	[M - H]-	C8H9O6S-	Shikimates and Phenylpropanoids	0.728	Phenolic acids (C6-C1)	0.026	Simple phenolic acids	0.080	Benzenoids	0.856	Benzene and substituted derivatives	0.779					Benzene and substituted derivatives	0.779	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic sulfuric acids and derivatives; Sulfuric acid monoesters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Sulfuric acid esters; Alkyl sulfates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	233.012	131	2.180	757860277845670057	757859813506805424	5497	
1	C16H22O9	[M - H]-	C16H21O9-	Terpenoids	0.523	Monoterpenoids	0.912	Secoiridoid monoterpenoids	0.919	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	1.000	Monosaccharides	0.996	Hexoses	0.982	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Vinylogous esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	357.119	132	2.192	757860306547303947	757859813573914293	5503	
1	C13H24O9	[M - H]-	C13H23O9-	Fatty acids	0.313	Fatty acyl glycosides	0.429	Disaccharides	0.647	Lipids and lipid-like molecules	0.931	Fatty Acyls	0.907	Fatty acyl glycosides	0.751	Fatty acyl glycosides of mono- and disaccharides	0.729	Fatty acyl glycosides of mono- and disaccharides	0.729	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	323.134	136	2.268	757860300599779552	757859813641023162	5513	
1	C11H11ClO3S	[M + Cl]-	C11H11Cl2O3S-	Polyketides	0.818	Aromatic polyketides	0.248	Griseofulvins	0.013	Organosulfur compounds	0.950	Thioethers	0.713	Aryl thioethers	0.631			Aryl thioethers	0.631	Organic compounds; Organosulfur compounds; Halobenzenes; Ketones; Organic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Aryl chlorides; Chlorobenzenes; Thioethers; Organochlorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Sulfenyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Aryl thioethers; Chemical entities	292.981	141	2.351	757860312490633546	757859813703937727	5537	
